date,Unnamed: 0,QOIL,QWAT,QWIN,WEFA,QLIQ,WCT,SQLIQ,SWCT,SOIL,BHPH,SBHPH,THPH,STHPH,SPROD,PROD
1952-04-01,258959.0,42.58614,0.0,0.0,0.1,42.58614,0.0,29.331270579987976,0.0145882547499364,28.903378532627794,,,,,,
1952-05-01,258960.0,54.021691,0.473239,0.0,0.954301,54.49493,0.0086840922632619,38.729197335328855,0.0267659859616155,37.69257218314681,,,,,,
1952-06-01,238801.0,48.7251715,0.35593220000000003,0.0,0.398333,51.9285613,0.00755638765249774,45.92728476043532,0.00400962578841912,44.297203889906164,,,,,,
1952-07-01,241042.0,49.5225006,0.0,0.0,0.20161300000000001,51.3613742,0.0,45.45461331567882,4.3123008287808e-28,44.95069888531142,,,,,,
1952-08-01,241043.0,51.000545800000005,0.0,0.0,0.9817208,53.403847400000004,0.0,49.57988741940491,6.027487406018683e-28,47.171035642215536,,,,,,
1952-09-01,241044.0,47.9908578,0.0,0.0,0.9577782,50.438254199999996,0.0,48.47991731265737,6.242707798342586e-28,45.87301129322297,,,,,,
1952-10-01,241045.0,29.2037924,0.0,0.0,0.972043,29.9117762,0.0,45.41328778814576,2.683627911446581e-28,42.767730966861265,,,,,,
1952-11-01,241046.0,30.5851258,0.0,0.0,0.9733336,31.1161602,0.0,40.233463335735166,3.1958338359880287e-38,39.26621819491204,,,,,,
1952-12-01,241047.0,31.044172,0.0,0.0,1.0,31.644171999999998,0.0,35.13666158821098,1.6134004109326564e-37,34.50423688518147,,,,,,
1953-01-01,241048.0,30.8600372,0.0,0.0,0.983871,31.469873200000002,0.0,31.89611597836399,3.693061838708911e-37,31.273357480137307,,,,,,
1953-02-01,241049.0,29.5503564,0.0,0.0,0.7714286,30.2265468,0.0,30.45570892960887,6.3170716329885776e-37,29.83330779189834,,,,,,
1953-03-01,241050.0,28.8844542,0.0,0.0,0.9373656,29.498247399999997,0.0,30.452642693451825,8.5446080810061e-37,29.82059422371479,,,,,,
1953-04-01,241051.0,30.337020000000003,0.0,0.0,0.8700002,30.9483408,0.0,31.403246185407205,8.355706037365075e-37,30.749707403448554,,,,,,
1953-05-01,241052.0,32.1346676,0.0,0.0,0.9526882,32.765176000000004,0.0,32.72522152610323,5.287391912150016e-28,32.037994939895334,,,,,,
1953-06-01,241053.0,35.8903582,0.0,0.0,0.9866666,38.5869878,0.0,33.82415678318332,2.63205065138359e-26,33.09716198882582,,,,,,
1953-07-01,241054.0,33.1000804,0.0,0.0,0.9518814,33.9535654,0.0,34.31982893358043,7.159634727276838e-26,33.561743784655924,,,,,,
1953-08-01,241055.0,32.0050198,0.0,0.0,0.935484,32.9360542,0.0,34.168437471195105,1.3447797374824825e-25,33.404658198155886,,,,,,
1953-09-01,241056.0,31.947348,0.0,0.0,0.9944448,32.720681400000004,0.0,33.48518759086232,1.9890755055512005e-25,32.74590343359815,,,,,,
1953-10-01,241057.0,30.4316368,0.0,0.0,0.881183,32.8478752,0.0,32.34588718546664,2.249736405395013e-25,31.649324227301342,,,,,,
1953-11-01,241058.0,29.8490128,0.0,0.0,1.0,30.926922599999997,0.0,30.844314195462424,1.4106760835112157e-25,30.191466602491218,,,,,,
1953-12-01,241059.0,29.028775,0.0,0.0,0.99328,29.8073922,0.0,29.227374280931564,4.115979093110604e-36,28.60884464376522,,,,,,
1954-01-01,241060.0,28.9109268,0.0,0.0,0.83871,29.5263114,0.0,27.91004902965863,4.3103270925639003e-35,27.314036242593488,,,,,,
1954-02-01,241061.0,26.6098848,0.0,0.0,0.6999998000000001,27.1598848,0.0,27.45040966194058,1.0937510750641306e-34,26.866328756107286,,,,,,
1954-03-01,241062.0,26.7966986,0.0,0.0,0.8774196,27.3744764,0.0,28.515720028191016,1.9842545376558938e-34,27.935584015455568,,,,,,
1954-04-01,241063.0,29.585753,0.0,0.0,1.0,31.60271,0.0,31.327053589318385,2.844497644796602e-34,29.006299731490397,,,,,,
1954-05-01,241064.0,29.759473800000002,0.0,0.0,0.9967744,32.1691906,0.0,32.98172075601544,3.0691519018104014e-34,30.661402320541875,,,,,,
1954-06-01,241065.0,29.291521799999998,0.0,0.0,0.9733336,30.6580722,0.0,35.149253558312296,1.6072688220343157e-34,32.837583910129354,,,,,,
1954-07-01,241066.0,36.6190854,0.0,0.0,1.0,38.786827,0.0,37.49368028296264,6.462670345800197e-24,35.19468774827842,,,,,,
1954-08-01,241067.0,42.8978582,0.0,0.0,0.9620968,45.307575,0.0,39.540840380331346,2.0601997896386202e-23,37.2492070462595,,,,,,
1954-09-01,241068.0,42.3615954,0.0,0.0,1.0,44.761595400000004,0.0,41.03843267095466,4.1387949179296137e-23,38.736439860686495,,,,,,
1954-10-01,241069.0,40.582967800000006,0.0,0.0,1.0,42.9829678,0.0,42.31237400284176,6.468875406204037e-23,39.9572072786278,,,,,,
1954-11-01,241070.0,37.1660862,0.0,0.0,0.49333360000000004,39.5660862,0.0,44.187459789745475,7.885152479383136e-23,41.69518422577407,,,,,,
1954-12-01,241071.0,41.3792456,0.0,0.0,0.995968,43.7889624,0.0,47.51601954462955,6.1620404306001e-23,44.768026717589834,,,,,,
1955-01-01,241072.0,42.508711,0.0,0.0,1.0,44.908711000000004,0.0,52.66017182903056,0.0,49.54834304507186,,,,,,
1955-02-01,241073.0,41.977767,0.0,0.0,1.0,44.377767000000006,0.0,59.02539880286256,1.0978252907811951e-32,55.52973884168394,,,,,,
1955-03-01,241074.0,68.2155666,0.0,0.0,0.995968,72.2058498,0.0,64.71164413138486,3.182449371053077e-32,60.97464737062325,,,,,,
1955-04-01,241075.0,78.96244659999999,0.0,0.0,1.0,83.8957802,0.0,66.9748943316933,6.152234638541945e-32,63.30061856973972,,,,,,
1955-05-01,241076.0,72.6087448,0.0,0.0,1.0,76.6087448,0.0,63.730786510561906,9.325145264951248e-32,60.48821220027461,151.9875,151.76884643010655,,,,
1955-06-01,241077.0,73.263064,0.0,0.0,0.865833,77.263064,0.0,55.01942379269514,1.0916199461029207e-31,52.509703271534725,,151.6604366844492,167.895525,168.21124263696427,2.673536167227467,
1955-07-01,292150.0,99.6553144,0.0,0.0,1.0,99.6553144,0.0,100.18715852241648,3.8176425374536514e-32,100.18715852241648,,,,,,
1955-08-01,292151.0,96.1998063,0.0,0.0,0.9868277999999999,96.1998063,0.0,98.53935379315224,7.176382459997048e-22,98.53935379315224,,,,,,
1955-09-01,292152.0,101.1510276,0.0,0.0,0.9700003,101.1510276,0.0,96.79120606519373,2.8966513552819886e-21,96.79120606519373,,,,,,
1955-10-01,292153.0,93.3760443,0.0,0.0,1.0,93.3760443,0.0,95.34760809373934,6.281898586882746e-21,95.34760809373934,,,,,,
1955-11-01,239290.0,70.708479,0.0,0.0,0.36000000000000004,70.708479,0.0,49.95262681384127,0.0,49.95262681384127,,,,,,
1955-12-01,239291.0,70.6193248,0.0,0.0,0.9967744,70.6193248,0.0,59.870089819722224,0.0,59.870089819722224,,,,,,
1956-01-01,239292.0,75.481013,0.0,0.0,0.9795696,75.481013,0.0,67.25734134286864,0.0,67.25734134286864,,,,,,
1956-02-01,239293.0,64.2827916,0.0,0.0,0.9701152000000001,64.2827916,0.0,72.31082404134095,0.0,72.31082404134095,,,,,,
1956-03-01,239294.0,74.8492002,0.0,0.0,1.0,74.8492002,0.0,76.11546937353637,0.0,76.11546937353637,,,,,,
1956-04-01,239295.0,79.10467059999999,0.0,0.0,0.9966664,79.10467059999999,0.0,79.64332592239658,9.069963296807575e-30,79.64332592239658,,,,,,
1956-05-01,239296.0,75.8158178,0.0,0.0,1.0,75.8158178,0.0,83.40688876420613,1.8821596966074827e-29,83.40688876420613,,,,,,
1956-06-01,239297.0,93.7901664,0.0,0.0,0.9911112,93.7901664,0.0,87.46872793329248,3.0142216307943564e-29,87.46872793329248,,,,,,
1956-07-01,239029.2,88.7302835,0.0,0.0,0.9451614,88.7302835,0.0,92.71812453832085,5.679617756810192e-29,92.71812453832085,,,,,,
1956-08-01,239836.6,97.9387466,0.0,0.0,0.9311830000000001,97.9387466,0.0,74.8957251307026,0.0,74.8957251307026,,,,,,
1956-09-01,239837.6,100.3729064,0.0,0.0,0.9958336,100.3729064,0.0,87.65978421238658,0.0,87.65978421238658,,,,,,
1956-10-01,239838.6,98.0705108,0.0,0.0,1.0,98.0705108,0.0,95.66969245583067,0.0,95.66969245583067,123.109875,126.08356440324442,,,,
1956-11-01,239839.6,98.4823852,0.0,0.0,1.0,98.4823852,0.0,99.57194316428618,0.0,99.57194316428618,,126.95568564474424,,,,
1956-12-01,239840.6,98.6849504,0.0,0.0,1.0,98.6849504,0.0,101.39366277903899,0.0,101.39366277903899,,127.8458819038834,,,,
1957-01-01,239841.6,98.0736656,0.0,0.0,0.9975807999999999,98.0736656,0.0,102.70487553296401,0.0,102.70487553296401,,128.68555464860833,,,,
1957-02-01,239842.6,102.3892484,0.0,0.0,1.0,102.3892484,0.0,104.45125441582607,0.0,104.45125441582607,133.242375,129.40952711882522,,,,
1957-03-01,239843.6,107.8440754,0.0,0.0,0.9881717999999999,107.8440754,0.0,106.5083988744744,0.0,106.5083988744744,,129.97143748973542,,,,
1957-04-01,239844.6,111.087882,0.0,0.0,1.0,111.087882,0.0,108.4575832066119,0.0,108.4575832066119,,130.3524184649206,,,,
1957-05-01,241458.4,94.5412312,0.0,0.0,0.9225808,94.5412312,0.0,66.90528464132825,7.561089113802978e-27,66.90326823692077,141.267315,132.39177725262917,,,,
1957-06-01,241459.4,98.8385598,0.0,0.0,1.0,98.8385598,0.0,91.67233983075594,0.0,91.67047793038336,,132.30539291625686,,,,
1957-07-01,241460.4,96.90464,0.0,0.0,0.986559,96.90464,0.0,98.2992616031676,0.0,98.29926160314449,130.1013,132.09799335251776,151.278225,151.37058620690613,7.374731842673532,7.357845249015149
1957-08-01,241461.4,101.127721,0.0,0.0,0.9962364,101.127721,0.0,101.50963784446894,0.0,101.50963784445598,,131.80789110052308,169.3444725,154.64645991687757,3.4140662942874305,
1957-09-01,241462.4,97.1351146,0.0,0.0,1.0,97.1351146,0.0,102.33385996995852,0.0,102.33385996995852,,131.47060161759762,,154.55864524557248,3.4626734531170897,
1957-10-01,241463.4,99.56914300000001,0.0,0.0,1.0,99.56914300000001,0.0,96.211947494349,0.0,96.211947494349,,131.11654547077669,,154.46258298523594,3.3898638728704613,
1957-11-01,241464.4,78.4281842,0.0,0.0,1.0,78.4281842,0.0,88.6560689340789,0.0,88.6560689340789,133.647675,130.7728320421256,,154.3641056228109,3.245647019656688,
1957-12-01,241465.4,76.167997,0.0,0.0,1.0,76.167997,0.0,81.34690863759835,0.0,81.34690863759835,,130.46318581980233,,154.2700765507012,3.0845086953659124,
1958-01-01,243885.6,78.4309315,0.0,0.0,0.2548391,78.4309315,0.0,60.7747890054376,0.0,60.719068382501455,,130.2081643158273,,154.1874020411339,2.9464148153852703,
1958-02-01,244693.0,81.644943,0.0,0.0,0.964286,81.644943,0.0,56.41642870473735,0.0,56.41642870473735,,130.02560643359104,158.99919,154.38232301213182,2.84400295569487,
1958-03-01,244694.0,69.049492,0.0,0.0,1.0,69.049492,0.0,74.98049094206276,0.0,74.98049094206276,,129.93092232353163,,154.3988155071362,2.771630504920808,
1958-04-01,244695.0,75.493612,0.0,0.0,1.0,75.493612,0.0,76.1466589727379,0.0,76.1466589710364,,129.93678710138133,,154.40963861815447,2.717668740516709,
1958-05-01,244696.0,77.4793,0.0,0.0,0.986559,77.4793,0.0,75.29575658136736,0.0,75.29575657648262,128.56116,130.1286549857498,,154.41507433107336,2.8668408471925524,
1958-06-01,244697.0,74.293457,0.0,0.0,1.0,76.151762,0.0,74.57451996309752,3.3897143726925454e-24,74.57451995373873,,130.29479725449914,,154.41574352021252,2.854316991749174,
1958-07-01,244698.0,75.306283,0.0,0.0,1.0,75.306283,0.0,73.8221805414572,0.0,73.82218052740723,130.5977925,130.43919016055702,,154.4124414161234,2.9511715539379964,
1958-08-01,244699.0,71.447304,0.0,0.0,1.0,71.447304,0.0,73.12102521364521,0.0,65.4636346342284,137.700675,130.6496882584541,,154.40601971917383,2.7952410761524895,
1958-09-01,244700.0,70.460705,0.0,0.0,1.0,71.970577,0.0,56.263543975284506,0.0,51.27329678402773,,130.95953154425288,,154.3973081697555,2.6440944375620643,
1958-10-01,244701.0,48.967817,0.0,0.0,1.0,48.967817,0.0,49.66736155731909,0.0,49.66736155731909,,131.35263124295338,,154.38706718007575,2.5171715739275053,
1958-11-01,243895.6,70.1122726,0.0,0.0,1.0,70.1122726,0.0,69.30508383628151,0.0,69.30508383628151,,131.71682337242672,,154.37596385590928,2.430281730017766,
1958-12-01,243896.6,66.65542669999999,0.0,0.0,1.0,66.65542669999999,0.0,69.01307424483477,0.0,69.01307424483477,,132.0602391481475,,154.36456431660648,2.3905236893585973,
1959-01-01,243897.6,67.7119627,0.0,0.0,1.0,67.7119627,0.0,69.19817901704948,0.0,69.19817901704948,,132.4399232089698,,154.3533354198127,2.3927220933407516,
1959-02-01,243898.6,71.4907916,0.0,0.0,1.0,71.4907916,0.0,69.74865103103906,0.0,69.74865103103906,,132.84849417614436,,154.34264974661616,2.4183727759190394,
1959-03-01,243899.6,70.52189920000001,0.0,0.0,0.9935484,70.52189920000001,0.0,68.36172116343361,0.0,68.36172116343361,,133.2810352389582,,154.3327893439607,2.439625487868346,
1959-04-01,243900.6,70.7975224,0.0,0.0,0.9966667,70.7975224,0.0,65.43575966490893,0.0,65.43575966490893,,133.46351376839382,,154.32394577391736,2.428158814763645,
1959-05-01,243901.6,60.4097147,0.0,0.0,0.9931454,60.4097147,0.0,61.723710825088126,0.0,61.72371052986902,,133.59956412748107,,154.3162136315282,2.2995155273986954,
1959-06-01,243902.6,57.603561500000005,0.0,0.0,1.0,57.603561500000005,0.0,59.71530942531407,0.0,59.71530931806586,,133.2209887511103,,154.30957366012024,2.1782183279437684,
1959-07-01,243903.6,58.4241879,0.0,0.0,0.9995968,58.4241879,0.0,61.07204469501254,0.0,61.0720444837858,,132.58041786283323,,154.30386393847473,2.087617879478594,
1959-08-01,243904.6,58.600277000000006,0.0,0.0,0.9986559,58.600277000000006,0.0,62.84379578114438,0.0,62.84379545301134,135.430995,131.9852582782382,,154.29874035687425,2.0352601575929583,
1959-09-01,243905.6,65.0058073,0.0,0.0,1.0,68.3507554,0.0,64.7666859152993,0.0,64.76668550780303,136.5861,131.45401554483936,,154.2936284297497,2.0162750059370187,
1959-10-01,243906.6,62.6908163,0.0,0.0,0.967742,67.0108163,0.0,66.33759873223829,0.0,64.25671882079554,,131.00386009433842,,154.28766993032377,2.0200128626054434,
1959-11-01,243907.6,60.743321900000005,0.0,0.0,0.9970831,65.4233219,0.0,65.69174544766643,0.0,60.96168782643962,129.189375,130.64902483613065,,154.27967083552662,2.01593244504544,
1959-12-01,243908.6,60.7845344,0.0,0.0,0.9995968,65.5458251,0.0,63.131821870913086,0.0,58.43731856998232,,130.34732343617466,,154.2680599179545,2.0097493407850124,
1960-01-01,243909.6,56.6610489,0.0,0.0,0.986559,61.5384684,0.0,61.32849999032542,0.0,56.63604808655953,,130.12861431043967,165.261075,154.25086998823423,2.0232206565309294,
1960-02-01,243910.6,53.302095,0.0,0.0,1.0,57.895198199999996,0.0,60.32950016990931,0.0,55.61342373420114,,130.0086537103996,,154.22575725316418,2.0605475593233327,
1960-03-01,243911.6,53.7709339,0.0,0.0,1.0,58.416094900000004,0.0,60.17310446795268,0.0,55.407426451360095,,129.99066623355182,,154.19007848666828,2.126314180998798,
1960-04-01,243912.6,57.1041426,0.0,0.0,1.0,62.0241429,0.0,60.707414533721746,0.0,55.8725858699574,,130.07608746954068,,154.14105008752583,2.2191042733296094,
1960-05-01,243913.6,57.146603899999995,0.0,0.0,0.995968,61.843246799999996,0.0,61.618060149855495,0.0,56.711956530972394,129.38189250000002,130.2637944497799,,154.07601504011566,2.330758882909794,
1960-06-01,243914.6,56.3414634,0.0,0.0,1.0,61.201463399999994,0.0,62.56806968348682,0.0,57.609318851653065,,130.5487275358466,,153.99284334659126,2.449340091541401,
1960-07-01,243915.6,59.798536,0.0,0.0,0.9612904,64.9885363,0.0,63.23328726496141,0.0,58.260170781400426,132.66482249999999,130.92116763487513,154.21665,153.8904902123685,2.5447385354582526,6.5237999629903785
1960-08-01,244723.0,56.876133,0.0,0.0,0.967742,56.876133,0.0,55.449272712074766,0.0,55.448630758047166,,131.2144056689548,,153.76959792407828,2.6327951384561037,
1960-09-01,244724.0,54.587689,0.0,0.0,1.0,54.587689,0.0,55.18977117328248,0.0,55.18868857252272,,131.44776531558057,,153.63274953185655,2.7109845409210056,
1960-10-01,244725.0,55.749129,0.0,0.0,0.967742,55.749129,0.0,54.74442368530336,0.0,54.74298567534738,133.23224249999998,131.75145864251985,154.6320825,153.53018180442763,2.7805456736805,6.362096111415832
