date,Unnamed: 0,QOIL,QWAT,QWIN,WEFA,QLIQ,WCT,SQLIQ,SWCT,SOIL,BHPH,SBHPH,THPH,STHPH,SPROD,PROD
1952-04-01,258959.0,42.58614,0.0,0.0,0.1,42.58614,0.0,29.331270579987976,0.0145882547499364,28.903378532627794,,,,,,
1952-05-01,258960.0,54.021691,0.473239,0.0,0.954301,54.49493,0.0086840922632619,38.729197335328855,0.0267659859616155,37.69257218314681,,,,,,
1952-06-01,247761.0,69.4492015,1.779661,0.0,0.6583330000000001,71.2288625,0.0377819382624887,48.95113666282794,0.0200481289420956,48.04553617920064,,,,,,
1952-07-01,258962.0,69.686411,0.0,0.0,0.954301,69.686411,0.0,48.35750843345458,2.1561504143904e-27,45.83793628161758,,,,,,
1952-08-01,258963.0,74.182309,0.0,0.0,1.0,74.182309,0.0,52.34129582320369,3.013743703009341e-27,52.34129582320369,,,,,,
1952-09-01,258964.0,50.342425,0.0,0.0,0.966667,50.821571,0.0,52.272027575368895,3.121353899171293e-27,52.272027575368895,,,,,,
1952-10-01,258965.0,40.095618,0.0,0.0,0.989247,43.635537,0.0,46.725320811677534,1.3418139557232905e-27,46.725320811677534,,,,,,
1952-11-01,258966.0,34.923305,0.0,0.0,1.0,37.578477,0.0,42.40407763562048,1.5979169179940142e-37,39.69080976076384,,,,,,
1952-12-01,258967.0,36.379304,0.0,0.0,1.0,39.379304,0.0,40.16093808092487,8.067002054663281e-37,36.998814565777344,,,,,,
1953-01-01,258968.0,35.185926,0.0,0.0,0.983871,38.235106,0.0,38.638498273238746,1.8465309193544556e-36,35.52470578210533,,,,,,
1953-02-01,258969.0,35.672806,0.0,0.0,0.857143,39.053758,0.0,37.83146831582469,3.1585358164942886e-36,34.71946262727202,,,,,,
1953-03-01,258970.0,33.241219,0.0,0.0,0.944892,36.310185,0.0,37.65841631839205,4.27230404050305e-36,34.49817396970687,,,,,,
1953-04-01,258971.0,33.396884,0.0,0.0,0.883333,36.453488,0.0,38.01543704211177,4.1778530186825374e-36,34.74774313231852,,,,,,
1953-05-01,258972.0,35.394398,0.0,0.0,0.956989,38.54694,0.0,38.68726114477708,2.64369595120196e-27,35.25112821373761,,,,,,
1953-06-01,258973.0,39.609171,0.0,0.0,0.988889,39.609171,0.0,39.290733884525565,1.3160253256917949e-25,35.65575991273804,,,,,,
1953-07-01,258974.0,40.36459,0.0,0.0,0.979839,44.632015,0.0,39.36459534725927,3.5798173636384187e-25,35.57416960263674,,,,,,
1953-08-01,258975.0,35.363851,0.0,0.0,0.935484,40.019023,0.0,38.61030508358989,6.723898687412412e-25,34.7914087183938,,,,,,
1953-09-01,258976.0,34.3012,0.0,0.0,1.0,38.167867,0.0,37.11181741082135,9.945377527756002e-25,33.41539662450053,,,,,,
1953-10-01,258977.0,35.982732,0.0,0.0,0.986559,35.982732,0.0,35.28264483501992,1.1248682026975064e-24,31.799830044193428,,,,,,
1953-11-01,258978.0,30.468448,0.0,0.0,1.0,32.760821,0.0,33.57586248200235,7.053380417556078e-25,30.31162451714632,,,,,,
1953-12-01,258979.0,29.270179,0.0,0.0,0.99328,31.956245,0.0,32.252457823376595,2.057989546555302e-35,29.15980963754488,,,,,,
1954-01-01,258980.0,29.125346,0.0,0.0,0.83871,32.202269,0.0,31.383119867932088,2.15516354628195e-34,28.40305593260637,,,,,,
1954-02-01,258981.0,26.713124,0.0,0.0,0.928571,29.463124,0.0,30.966286240308055,5.468755375320653e-34,28.0458817111416,,,,,,
1954-03-01,258982.0,26.799157,0.0,0.0,0.903226,29.688046,0.0,30.95178423201653,9.921272688279469e-34,28.05110416833929,,,,,,
1954-04-01,258983.0,31.475029,0.0,0.0,1.0,32.113434,0.0,31.93029864200648,1.4222488223983009e-33,31.93029864200648,,,,,,
1954-05-01,258984.0,32.183133,0.0,0.0,1.0,32.183133,0.0,39.37106775614639,1.5345759509052006e-33,39.37106775614639,,,,,,
1954-06-01,258985.0,30.313589,0.0,0.0,1.0,32.036005,0.0,50.33443502823464,8.036344110171578e-34,50.33443502823464,,,,,,
1954-07-01,258986.0,64.553595,0.0,0.0,1.0,64.553595,0.0,63.531280246990974,3.2313351729000984e-23,63.531280246990974,,,,,,
1954-08-01,258987.0,97.875055,0.0,0.0,0.99328,97.875055,0.0,76.29419417807223,1.03009989481931e-22,76.29419417807223,,,,,,
1954-09-01,258988.0,95.663957,0.0,0.0,1.0,95.663957,0.0,86.11994284226179,2.0693974589648068e-22,86.11994284226179,,,,,,
1954-10-01,258989.0,92.016035,0.0,0.0,1.0,92.016035,0.0,92.19442454458232,3.2344377031020183e-22,92.19442454458232,,,,,,
1954-11-01,258990.0,92.915215,0.0,0.0,1.0,92.915215,0.0,95.28098266945813,3.942576239691568e-22,95.28098266945813,,,,,,
1954-12-01,258991.0,92.53904,0.0,0.0,0.995968,92.53904,0.0,96.64581449517624,3.0810202153000497e-22,96.64581449517624,,,,,,
1955-01-01,258992.0,96.399535,0.0,0.0,1.0,96.399535,0.0,97.30217983929906,0.0,97.30217983929906,,,,,,
1955-02-01,258993.0,93.744815,0.0,0.0,1.0,93.744815,0.0,97.79584982344753,5.489126453905975e-32,97.79584982344753,,,,,,
1955-03-01,258994.0,101.228681,0.0,0.0,0.995968,101.228681,0.0,98.25530918005302,1.5912246855265386e-31,98.25530918005302,,,,,,
1955-04-01,258995.0,97.173829,0.0,0.0,1.0,97.173829,0.0,98.56912902844871,3.0761173192709726e-31,98.56912902844871,,,,,,
1955-05-01,258996.0,98.23536,0.0,0.0,1.0,98.23536,0.0,98.56814023979312,4.662572632475624e-31,98.56814023979312,151.9875,151.76884643010655,,,,
1955-06-01,258997.0,101.506956,0.0,0.0,0.995833,101.506956,0.0,98.10040572022491,5.458099730514603e-31,98.10040572022491,,151.6604366844492,167.895525,168.21124263696427,2.673536167227467,
1955-07-01,514358.0,110.880072,0.0,0.0,1.0,110.880072,0.0,112.48933226189178,1.9088212687268255e-31,112.48933226189178,,,,,,
1955-08-01,514359.0,105.6418155,0.0,0.0,0.987903,105.6418155,0.0,109.84756577524504,3.588191229998524e-21,109.84756577524504,,,,,,
1955-09-01,514360.0,107.458582,0.0,0.0,0.9833335000000001,107.458582,0.0,107.47250191456862,1.4483256776409942e-20,107.47250191456862,,,,,,
1955-10-01,514361.0,104.9604735,0.0,0.0,1.0,104.9604735,0.0,106.03628402517093,3.140949293441373e-20,106.03628402517093,,,,,,
1955-11-01,250042.0,82.539683,0.0,0.0,1.0,82.539683,0.0,91.79130701867729,0.0,91.79130701867729,,,,,,
1955-12-01,250043.0,97.579784,0.0,0.0,1.0,97.579784,0.0,91.6132836867367,0.0,91.6132836867367,,,,,,
1956-01-01,250044.0,99.659061,0.0,0.0,1.0,99.659061,0.0,91.98194313546372,0.0,91.98194313546372,,,,,,
1956-02-01,250045.0,79.778926,0.0,0.0,1.0,79.778926,0.0,92.89599790785552,0.0,92.89599790785552,,,,,,
1956-03-01,250046.0,97.748305,0.0,0.0,1.0,97.748305,0.0,94.4820570125356,0.0,94.4820570125356,,,,,,
1956-04-01,250047.0,96.336361,0.0,0.0,1.0,96.336361,0.0,96.5416369294188,4.5349816484037873e-29,96.5416369294188,,,,,,
1956-05-01,250048.0,96.437001,0.0,0.0,1.0,96.437001,0.0,98.56261202768292,9.410798483037414e-29,98.56261202768292,,,,,,
1956-06-01,250049.0,109.214092,0.0,0.0,1.0,109.214092,0.0,100.02618851892146,1.5071108153971782e-28,100.02618851892146,,,,,,
1956-07-01,247362.0,126.006269,0.0,0.0,0.9838709999999999,126.006269,0.0,103.59441891289816,2.810350593325946e-27,103.59441891289816,,,,,,
1956-08-01,250051.0,108.887649,0.0,0.0,1.0,108.887649,0.0,100.51485179983204,0.0,100.51485179983204,,,,,,
1956-09-01,250052.0,103.948897,0.0,0.0,1.0,103.948897,0.0,99.8938580158206,0.0,99.8938580158206,,,,,,
1956-10-01,250053.0,104.529617,0.0,0.0,1.0,104.529617,0.0,101.54405382074704,0.0,101.54405382074704,123.109875,126.08356440324442,,,,
1956-11-01,250054.0,105.342625,0.0,0.0,1.0,105.342625,0.0,103.91793289273951,0.0,103.91793289273951,,126.95568564474424,,,,
1956-12-01,250055.0,104.67948,0.0,0.0,1.0,104.67948,0.0,106.08047633427856,0.0,106.08047633427856,,127.8458819038834,,,,
1957-01-01,250056.0,103.480574,0.0,0.0,1.0,103.480574,0.0,110.0817336684916,0.0,110.0817336684916,,128.68555464860833,,,,
1957-02-01,250057.0,105.981417,0.0,0.0,1.0,105.981417,0.0,115.12429003286034,1.6604069046735878e-24,115.12429003286034,133.242375,129.40952711882522,,,,
1957-03-01,250058.0,124.486134,0.0,0.0,1.0,124.486134,0.0,120.9307707900028,9.247059854759e-24,120.9307707900028,,129.97143748973542,,,,
1957-04-01,250059.0,138.250097,0.0,0.0,1.0,138.250097,0.0,126.61227550650456,2.685850467082096e-27,126.61227550650456,,130.3524184649206,,,,
1957-05-01,250060.0,124.761155,0.0,0.0,1.0,124.761155,0.0,124.37736841316878,3.735442148527632e-23,124.37736841316878,141.348375,139.72157565427605,,,,
1957-06-01,250061.0,124.506388,0.0,0.0,1.0,124.506388,0.0,124.99472531095412,4.7551919464652354e-23,124.99472531095412,,139.0606745588165,,,,
1957-07-01,250062.0,139.073096,0.0,0.0,1.0,139.073096,0.0,124.90496010044625,4.806863268130032e-26,124.90496010044625,130.1013,138.2599457623497,151.278225,151.37058620690613,7.374731842673532,7.357845249015149
1957-08-01,250063.0,137.124874,0.0,0.0,1.0,137.124874,0.0,141.7118622260167,6.433000357670965e-26,141.7118622260167,,137.36912468604322,169.46606250000002,167.56782674721492,4.777394601987842,
1957-09-01,250064.0,132.713899,0.0,0.0,1.0,132.713899,0.0,143.57387186227018,0.0,143.57387186227018,,136.4330328738746,,166.9122853416022,5.161404724252423,
1957-10-01,250065.0,148.814207,0.0,0.0,1.0,148.814207,0.0,143.80565454353462,0.0,143.80565454353462,,135.48650027504783,,166.1847764718305,5.3631434199439365,
1957-11-01,250066.0,131.552458,0.0,0.0,1.0,131.552458,0.0,142.11893824249228,0.0,142.11893824249228,133.647675,134.56254214640597,,165.41929926231634,5.428980720740798,
1957-12-01,250067.0,137.162339,0.0,0.0,1.0,137.162339,0.0,139.3288087370702,0.0,139.3288087370702,,133.6891376219071,,164.65539858029325,5.415705910168903,
1958-01-01,248724.0,92.915215,0.0,0.0,1.0,92.915215,0.0,87.13722928833522,0.0,87.13722928833522,,132.88768974846002,,163.9326552712297,5.368754736643553,
1958-02-01,250069.0,96.087245,0.0,0.0,0.985119,96.087245,0.0,83.29555670126919,0.0,83.29555670126919,,132.17380653509875,161.51205,163.28513368323723,5.303853929075147,
1958-03-01,250070.0,115.132442,0.0,0.0,1.0,115.132442,0.0,99.73709194839677,0.0,99.73709194839677,,131.5592744102046,,162.7362029572087,5.2092787543545045,
1958-04-01,250071.0,116.144019,0.0,0.0,1.0,116.144019,0.0,109.90815742142264,2.4496230322996586e-21,109.90815742142264,,131.05371340155605,,162.29593726238437,5.061052506408831,
1958-05-01,250072.0,115.619497,0.0,0.0,1.0,115.619497,0.0,113.8606774561712,2.3100719674479346e-21,113.8606774561712,128.8854,131.07688548239304,,161.96261039315965,4.715096657235675,
1958-06-01,250073.0,108.246225,0.0,0.0,1.0,108.246225,0.0,113.22637927611754,1.170221390993144e-20,113.22637927611754,,131.0371664238675,,161.7265241346852,4.653553022419907,
1958-07-01,250074.0,104.304822,0.0,0.0,1.0,104.304822,0.0,109.9196019234623,1.2902463117302551e-20,109.9196019234623,135.8261625,131.89461724229827,,161.57364517061478,4.28188911581042,
1958-08-01,250075.0,104.005095,0.0,0.0,1.0,104.005095,0.0,105.4036495877536,2.301233689903745e-20,105.4036495877536,137.700675,132.1471663126068,,161.48828630145832,4.081293848833425,
1958-09-01,250076.0,105.30391,0.0,0.0,1.0,105.30391,0.0,100.55450488206334,3.351206684018581e-20,100.1550588525492,,132.4269996767856,,161.4549592095879,3.8583509860509375,
1958-10-01,250077.0,91.603911,0.0,0.0,1.0,91.603911,0.0,96.0114121193461,1.5926987091602818e-20,96.0114121193461,,132.72942414128303,,161.4595477801701,3.64058003625673,
1958-11-01,248734.0,95.238095,0.0,0.0,1.0,95.238095,0.0,94.6448681061743,5.560344610249268e-24,94.6448681061743,,133.28570508043893,,161.48995095951534,3.45466719010664,
1958-12-01,248735.0,88.3443855,0.0,0.0,1.0,88.3443855,0.0,93.26323238806353,0.0,93.26323238806353,,134.0267412947373,,161.5363329936676,3.3191322254770914,
1959-01-01,248736.0,90.01161450000001,0.0,0.0,1.0,90.01161450000001,0.0,92.83079319192686,0.0,92.83079319192686,,134.76425591269896,,161.59110203421116,3.232836057617868,
1959-02-01,248737.0,96.5239755,0.0,0.0,1.0,96.5239755,0.0,93.0046754834548,0.0,93.0046754834548,,134.85875946563905,,161.6487171524448,3.17283384691046,
1959-03-01,248738.0,95.313027,0.0,0.0,1.0,95.313027,0.0,93.221008753054,0.0,93.221008753054,,134.56062803942822,,161.70540064259114,3.108954680771318,
1959-04-01,248739.0,95.4316685,0.0,0.0,1.0,95.4316685,0.0,93.09012686283083,0.0,93.09012686283083,,134.81758251434746,,161.75880992600315,3.035044968147817,
1959-05-01,248740.0,95.0612705,0.0,0.0,0.99664,97.36127049999999,0.0,93.78611885780222,3.0810331914822345e-19,92.58686385317102,,133.98761876313685,,161.8077087194361,3.1501088631837666,
1959-06-01,248741.0,92.9539295,0.0,0.0,1.0,95.4539295,0.0,93.59868068736856,2.7364674470992547e-19,91.94117662929615,,134.05215310121483,,161.85166702836176,3.1848806968159065,
1959-07-01,248742.0,91.435315,0.0,0.0,1.0,95.0643475,0.0,92.09252536861368,2.7616060329707055e-18,91.41487176311396,,134.62260355704038,,161.8908053594986,3.134764578154433,
